,0,1,2,3,4,5,6,7,8,9,10
8248,0.0629,0.0385,0.2111,0.0983,0.0196,0.0965,0.2392,0.2087,0.1499,0.2996,0.0682
8249,0.0581,0.0365,0.2421,0.2197,0.0233,0.2109,0.2465,0.2353,0.1618,0.4721,0.0703
8250,0.0475,0.0318,0.1456,0.1883,0.0215,0.1683,0.2101,0.1716,0.1503,0.367,0.0569
8251,0.0334,0.0261,0.0545,0.1487,0.0149,0.1992,0.077,0.0734,0.1306,0.1684,0.0447
8252,0.0274,0.0225,0.0465,0.0724,0.0086,0.0545,0.0433,0.0593,0.0919,0.0384,0.0371
8253,0.017,0.0213,0.0441,0.0655,0.0079,0.0427,0.0348,0.0555,0.0724,0.0295,0.0292
8254,0.0067,0.0159,0.0379,0.0481,0.0074,0.031,0.027,0.0408,0.0494,0.0198,0.0234
8255,0.004,0.012,0.0238,0.0333,0.0043,0.0205,0.0167,0.0316,0.0405,0.0097,0.0114
8256,0.0039,0.0073,0.017,0.0224,0.0024,0.0137,0.0117,0.0202,0.028,0.0059,0.0083
8257,0.0037,0.005,0.0128,0.0131,0.0019,0.0102,0.008,0.0136,0.0176,0.0032,0.0037
8258,0.0037,0.0051,0.0149,0.0099,0.002,0.0088,0.0516,0.0136,0.0168,0.0024,0.0039
8259,0.0038,0.0108,0.018,0.0097,0.0036,0.0085,0.0206,0.0102,0.0129,0.004,0.0044
8260,0.0102,0.0281,0.043,0.0229,0.0105,0.009,0.0122,0.0115,0.0143,0.0066,0.0126
8261,0.0477,0.0683,0.1025,0.0557,0.0354,0.0119,0.0224,0.0132,0.0222,0.0161,0.0245
8262,0.0776,0.0911,0.2107,0.0803,0.0933,0.0205,0.0444,0.0226,0.0356,0.0437,0.0408
8263,0.1521,0.0977,0.1911,0.1052,0.1283,0.0423,0.0789,0.0474,0.0541,0.1656,0.0845
8264,0.0582,0.0936,0.2326,0.106,0.09,0.0574,0.0834,0.0596,0.0616,0.1853,0.1751
8265,0.0594,0.09,0.1849,0.0877,0.0655,0.0455,0.0706,0.0485,0.063,0.0777,0.1013
8266,0.0621,0.0731,0.1576,0.0818,0.0398,0.0444,0.0644,0.05,0.0639,0.0709,0.072
8267,0.0651,0.0602,0.1989,0.076,0.0279,0.0502,0.0698,0.0583,0.0698,0.0794,0.044
8268,0.0594,0.0504,0.2215,0.0775,0.0253,0.0552,0.0722,0.0659,0.084,0.0979,0.0444
8269,0.0611,0.0587,0.2217,0.0735,0.0222,0.0628,0.0814,0.0741,0.0913,0.0836,0.0438
8270,0.0603,0.0491,0.2213,0.0778,0.0219,0.1359,0.1475,0.0862,0.1285,0.2734,0.0406
8271,0.0672,0.042,0.2182,0.0804,0.0224,0.2585,0.2209,0.176,0.1415,0.3371,0.0583
8272,0.0658,0.0385,0.2349,0.0864,0.023,0.247,0.1857,0.2304,0.1447,0.3434,0.0571
8273,0.0607,0.0391,0.2282,0.1644,0.0232,0.2718,0.2138,0.2465,0.1043,0.3168,0.0736
8274,0.0515,0.0387,0.2393,0.188,0.0232,0.26,0.2099,0.2388,0.0972,0.3184,0.0647
8275,0.0364,0.0328,0.0681,0.0964,0.0181,0.0784,0.0768,0.0693,0.0952,0.0854,0.0279
8276,0.03,0.0293,0.0557,0.0756,0.0118,0.0488,0.048,0.0573,0.0883,0.0466,0.0317
8277,0.0241,0.0256,0.0534,0.0616,0.0088,0.0454,0.0411,0.0518,0.0702,0.032,0.0292
8278,0.0189,0.0215,0.0445,0.0521,0.0089,0.0409,0.0333,0.0479,0.0626,0.0274,0.0256
8279,0.004,0.0159,0.0319,0.0412,0.0064,0.0281,0.0236,0.0377,0.0517,0.0174,0.0182
8280,0.004,0.0094,0.0239,0.0253,0.0048,0.019,0.0155,0.0284,0.0382,0.0124,0.0117
8281,0.0038,0.0067,0.0162,0.015,0.0024,0.0132,0.0109,0.021,0.0265,0.0057,0.0077
8282,0.004,0.0059,0.013,0.0089,0.002,0.011,0.0087,0.0167,0.0206,0.0042,0.0062
8283,0.0037,0.007,0.0144,0.0096,0.0021,0.0094,0.0078,0.013,0.0155,0.0034,0.0102
8284,0.0043,0.0138,0.0199,0.0133,0.0042,0.0085,0.0089,0.0123,0.0144,0.0037,0.0092
8285,0.0132,0.0267,0.033,0.0233,0.0104,0.0099,0.0129,0.0117,0.017,0.0077,0.0123
8286,0.0191,0.0331,0.0436,0.0322,0.0165,0.0143,0.0216,0.0148,0.0243,0.0157,0.021
8287,0.0316,0.0405,0.052,0.0392,0.0194,0.0222,0.0323,0.0212,0.0358,0.0256,0.0277
8288,0.0453,0.0495,0.0739,0.0501,0.0217,0.0308,0.0442,0.0303,0.0495,0.0431,0.0379
8289,0.0535,0.051,0.0807,0.0606,0.0247,0.0387,0.0534,0.0391,0.0592,0.0555,0.051
8290,0.0629,0.0491,0.0859,0.0678,0.0243,0.0488,0.0601,0.0479,0.0683,0.066,0.0601
8291,0.0614,0.0494,0.0846,0.0716,0.0244,0.056,0.0638,0.0583,0.0677,0.0732,0.0563
8292,0.0662,0.0496,0.1648,0.071,0.0223,0.0603,0.0663,0.0632,0.0789,0.2489,0.0593
8293,0.0633,0.0524,0.2228,0.069,0.0239,0.0631,0.068,0.071,0.0853,0.1136,0.0598
8294,0.064,0.049,0.206,0.0686,0.0233,0.0642,0.0677,0.0748,0.09,0.2044,0.058
8295,0.0678,0.0475,0.2158,0.068,0.0249,0.0703,0.0704,0.0773,0.0922,0.1069,0.0581
8296,0.067,0.0492,0.2451,0.0687,0.0237,0.0681,0.0703,0.0752,0.0924,0.0839,0.0624
8297,0.0671,0.0573,0.2377,0.066,0.027,0.0672,0.0697,0.0788,0.0975,0.1567,0.0669
8298,0.0503,0.0506,0.2443,0.0498,0.0249,0.0588,0.0586,0.0647,0.0794,0.1566,0.0533
8299,0.0346,0.0367,0.1683,0.0446,0.0162,0.0449,0.0426,0.0571,0.0615,0.0612,0.0428
8300,0.03,0.0301,0.0555,0.0518,0.0154,0.0411,0.0356,0.0521,0.0617,0.0417,0.0379
8301,0.0309,0.0269,0.0571,0.0503,0.0114,0.0401,0.0381,0.0479,0.0587,0.0339,0.0353
8302,0.0276,0.0268,0.0549,0.0498,0.0116,0.0382,0.0388,0.0473,0.0586,0.0312,0.0352
8303,0.0134,0.0174,0.0393,0.0371,0.0082,0.032,0.0311,0.0404,0.0517,0.0214,0.0245
8304,0.0051,0.0103,0.0257,0.0229,0.0045,0.0205,0.0185,0.0313,0.0376,0.0111,0.0118
8305,0.004,0.0067,0.0175,0.0129,0.0026,0.0141,0.0112,0.0232,0.0229,0.0063,0.0078
8306,0.0039,0.0052,0.0126,0.009,0.0022,0.0117,0.0077,0.0193,0.0205,0.0038,0.0054
8307,0.0038,0.0047,0.0123,0.0069,0.0016,0.0088,0.0236,0.014,0.0135,0.0026,0.0057
8308,0.0039,0.0066,0.0135,0.009,0.0025,0.0089,0.0063,0.0117,0.0108,0.0025,0.0044
8309,0.0039,0.0136,0.0216,0.0148,0.0048,0.0089,0.0075,0.0116,0.0095,0.0038,0.0063
8310,0.007,0.0167,0.0301,0.0212,0.0083,0.0111,0.0109,0.0135,0.0132,0.0063,0.0117
8311,0.0158,0.0196,0.0321,0.0261,0.009,0.0146,0.0152,0.0163,0.0201,0.0096,0.0185
8312,0.0279,0.0267,0.0486,0.0297,0.0113,0.0211,0.0233,0.0259,0.0265,0.0175,0.0238
8313,0.0398,0.04,0.0668,0.0471,0.0175,0.0286,0.0398,0.0367,0.0363,0.0285,0.0344
8314,0.0437,0.0398,0.0918,0.0519,0.0213,0.0386,0.0438,0.0429,0.0462,0.0466,0.0365
8315,0.0562,0.0392,0.0735,0.0544,0.0187,0.0446,0.0464,0.0428,0.0542,0.0493,0.0382
8316,0.0569,0.0421,0.0998,0.0576,0.0191,0.0461,0.0508,0.0514,0.0634,0.0526,0.0362
8317,0.0585,0.0438,0.0927,0.0581,0.019,0.051,0.0514,0.0563,0.0717,0.0622,0.0393
8318,0.0583,0.0404,0.1071,0.0604,0.0196,0.0495,0.0503,0.0559,0.0766,0.0637,0.0372
8319,0.0591,0.0426,0.138,0.0592,0.0198,0.0506,0.0528,0.0579,0.0755,0.0737,0.0517
8320,0.0571,0.0384,0.1633,0.0548,0.0195,0.049,0.0511,0.0564,0.0776,0.0585,0.0637
8321,0.0541,0.0375,0.1811,0.0535,0.02,0.0463,0.051,0.0567,0.0784,0.0551,0.0422
8322,0.0443,0.0317,0.082,0.051,0.0162,0.0399,0.044,0.056,0.0717,0.047,0.0353
8323,0.0345,0.0286,0.123,0.0522,0.0124,0.038,0.0353,0.0489,0.0586,0.0402,0.0314
8324,0.0311,0.0259,0.0532,0.0548,0.0124,0.0353,0.0324,0.0442,0.0503,0.0329,0.0254
8325,0.0258,0.0254,0.0491,0.0522,0.0102,0.0295,0.0303,0.038,0.0464,0.0262,0.0246
8326,0.0144,0.0172,0.0375,0.0375,0.0072,0.0213,0.0201,0.0304,0.0386,0.0173,0.0185
8327,0.004,0.0115,0.0233,0.029,0.0048,0.0155,0.015,0.0207,0.0284,0.0079,0.0105
8328,0.0037,0.007,0.0143,0.0171,0.0019,0.0113,0.0097,0.0154,0.0177,0.0036,0.0072
8329,0.0038,0.0041,0.0106,0.0097,0.0014,0.0084,0.0115,0.0121,0.0113,0.0022,0.0037
8330,0.0037,0.0048,0.0114,0.0073,0.0017,0.008,0.0198,0.0112,0.0098,0.0022,0.003
8331,0.0041,0.011,0.0162,0.0107,0.003,0.008,0.0069,0.0096,0.0085,0.0027,0.0071
8332,0.0149,0.0271,0.0429,0.0211,0.0105,0.0085,0.0149,0.0103,0.0113,0.0061,0.0148
8333,0.0556,0.0704,0.0996,0.0561,0.0355,0.0118,0.0236,0.0132,0.0205,0.0185,0.0306
8334,0.1608,0.0921,0.1828,0.0845,0.0886,0.022,0.0467,0.0225,0.0332,0.0425,0.0453
8335,0.3626,0.1715,0.2567,0.0975,0.1488,0.0432,0.0842,0.0448,0.0513,0.1809,0.1135
8336,0.3993,0.0933,0.2175,0.0969,0.0982,0.0558,0.0825,0.0595,0.0592,0.1926,0.1911
8337,0.152,0.0909,0.158,0.0752,0.0827,0.0409,0.0702,0.0453,0.0566,0.0747,0.1438
8338,0.0584,0.0552,0.1014,0.0887,0.0431,0.0434,0.0592,0.0499,0.062,0.0625,0.0406
8339,0.0559,0.0524,0.2321,0.0779,0.0256,0.046,0.0581,0.0547,0.0641,0.0651,0.0468
8340,0.0573,0.0504,0.1931,0.0694,0.0225,0.0504,0.063,0.0628,0.076,0.066,0.0267
8341,0.0599,0.054,0.103,0.0671,0.0209,0.0566,0.0662,0.0622,0.0803,0.0675,0.0369
8342,0.0581,0.0498,0.1819,0.0672,0.0211,0.0816,0.0593,0.0765,0.0997,0.1658,0.0339
8343,0.0596,0.0405,0.2097,0.0629,0.0207,0.2009,0.1805,0.1301,0.1388,0.115,0.0353
8344,0.0568,0.0355,0.1845,0.0875,0.0202,0.2406,0.2159,0.1885,0.1491,0.2514,0.0367
8345,0.0555,0.0374,0.1627,0.094,0.0219,0.2632,0.2491,0.2262,0.1741,0.4181,0.041
8346,0.0444,0.0299,0.0885,0.0861,0.0225,0.2422,0.2224,0.2068,0.1561,0.3553,0.0325
8347,0.03,0.0251,0.0536,0.0758,0.0132,0.0696,0.0625,0.0673,0.1082,0.0667,0.027
8348,0.023,0.0213,0.0445,0.0615,0.0095,0.0471,0.0375,0.0522,0.0639,0.037,0.0612
8349,0.0157,0.0198,0.0434,0.0507,0.0073,0.0366,0.0302,0.0427,0.0541,0.0245,0.0149
8350,0.0047,0.0147,0.033,0.0345,0.0054,0.0236,0.0225,0.0324,0.0416,0.0155,0.012
8351,0.0037,0.0095,0.0205,0.0238,0.0033,0.0175,0.0146,0.0231,0.0345,0.0074,0.0062
8352,0.0038,0.0056,0.0148,0.0125,0.0021,0.0119,0.0098,0.016,0.0222,0.004,0.0075
8353,0.0037,0.0042,0.0115,0.0079,0.0014,0.0086,0.0081,0.0132,0.0145,0.0023,0.0056
8354,0.0038,0.0053,0.0132,0.0065,0.002,0.0081,0.0087,0.0115,0.0131,0.0022,0.0049
8355,0.0039,0.0101,0.0182,0.0101,0.0028,0.0078,0.03,0.0098,0.0106,0.0033,0.0062
8356,0.0102,0.0271,0.0428,0.021,0.0103,0.0088,0.0124,0.0105,0.0144,0.0061,0.0163
8357,0.0558,0.0738,0.099,0.0553,0.0367,0.0117,0.0242,0.0135,0.0225,0.0177,0.0268
8358,0.1554,0.1198,0.1937,0.0864,0.0825,0.0223,0.0508,0.0215,0.0341,0.0496,0.0479
8359,0.3601,0.1927,0.2578,0.1824,0.1503,0.0447,0.0872,0.047,0.0522,0.2234,0.1048
8360,0.3957,0.0903,0.2257,0.2851,0.1607,0.0586,0.0861,0.0615,0.0586,0.1879,0.153
8361,0.3598,0.0922,0.189,0.1293,0.1202,0.0442,0.077,0.0439,0.0586,0.0749,0.1317
8362,0.0839,0.0723,0.1856,0.0795,0.0483,0.0447,0.0645,0.05,0.0618,0.0662,0.0517
8363,0.0588,0.0545,0.1727,0.0769,0.0273,0.048,0.0603,0.0551,0.0697,0.0745,0.0513
8364,0.0587,0.0503,0.1041,0.0704,0.0224,0.0516,0.0594,0.061,0.077,0.0658,0.0491
8365,0.0618,0.0557,0.1069,0.0715,0.0204,0.0595,0.0641,0.0683,0.0861,0.0741,0.0502
8366,0.0608,0.0479,0.1941,0.0687,0.0216,0.0879,0.1067,0.0813,0.1168,0.2126,0.0545
8367,0.0586,0.0401,0.2245,0.0663,0.0208,0.2327,0.2227,0.1707,0.1447,0.3294,0.0642
8368,0.0582,0.0358,0.2117,0.0719,0.0199,0.2719,0.2348,0.2296,0.152,0.3604,0.0677
8369,0.0604,0.0371,0.2321,0.0871,0.0236,0.3006,0.2397,0.2215,0.1653,0.4096,0.0744
8370,0.0486,0.0314,0.1885,0.0781,0.018,0.354,0.2214,0.1921,0.1531,0.2758,0.0595
8371,0.0335,0.027,0.0602,0.0654,0.0133,0.2065,0.0897,0.0748,0.1184,0.0728,0.0415
8372,0.0255,0.0224,0.0473,0.0673,0.0087,0.0499,0.0446,0.0585,0.075,0.0383,0.0332
8373,0.0189,0.0213,0.0435,0.0524,0.0075,0.0417,0.0385,0.0472,0.0656,0.0276,0.0239
8374,0.0058,0.015,0.0347,0.0412,0.0068,0.0275,0.0271,0.0106,0.0508,0.0193,0.0177
8375,0.0037,0.0109,0.0233,0.0245,0.0059,0.0186,0.0175,0.0098,0.0396,0.0116,0.0106
8376,0.0037,0.0062,0.0161,0.0147,0.0028,0.0126,0.011,0.0077,0.025,0.0077,0.0071
8377,0.0037,0.004,0.0129,0.0099,0.0016,0.0098,0.0129,0.0077,0.0168,0.0028,0.0051
8378,0.0037,0.0047,0.0133,0.007,0.0021,0.0085,0.0093,0.008,0.0131,0.0026,0.0037
8379,0.0047,0.01,0.0199,0.0103,0.0033,0.008,0.0077,0.0093,0.0112,0.0031,0.0051
8380,0.015,0.0289,0.0446,0.0222,0.0096,0.0089,0.0134,0.0092,0.0154,0.0065,0.0155
8381,0.0492,0.072,0.1,0.057,0.0333,0.0113,0.0247,0.0126,0.0223,0.0196,0.026
8382,0.1266,0.1185,0.1918,0.0875,0.0809,0.0216,0.0497,0.0216,0.0325,0.0472,0.045
8383,0.3326,0.243,0.237,0.3573,0.1376,0.0435,0.0863,0.0468,0.0459,0.2617,0.094
8384,0.3318,0.0854,0.2583,0.4111,0.0828,0.0591,0.0821,0.0596,0.0527,0.3238,0.1645
8385,0.1076,0.0893,0.1941,0.1895,0.0718,0.0447,0.0746,0.0454,0.0522,0.0782,0.1305
8386,0.0569,0.0765,0.1608,0.0746,0.0417,0.0438,0.0615,0.0512,0.0544,0.07,0.0539
8387,0.0628,0.0586,0.2052,0.0779,0.03,0.0501,0.0646,0.0563,0.0682,0.0927,0.0703
8388,0.0633,0.0526,0.1718,0.0724,0.0269,0.0564,0.0667,0.0629,0.0767,0.0796,0.0398
8389,0.0624,0.057,0.1775,0.0752,0.0234,0.0619,0.0673,0.0707,0.0847,0.0806,0.0377
8390,0.0634,0.0531,0.1544,0.0708,0.0231,0.0883,0.1286,0.0805,0.1065,0.1773,0.046
8391,0.0612,0.0419,0.2143,0.0696,0.0214,0.2068,0.2148,0.1345,0.1648,0.0969,0.0516
8392,0.0626,0.0354,0.1944,0.0799,0.0217,0.2671,0.2373,0.2207,0.159,0.0789,0.0562
8393,0.0608,0.0367,0.2527,0.0912,0.0223,0.3122,0.2359,0.2309,0.1848,0.1907,0.0762
8394,0.0489,0.0321,0.2404,0.0914,0.0193,0.2706,0.2308,0.2022,0.1669,0.0689,0.0597
8395,0.0366,0.0258,0.0644,0.0685,0.0161,0.1893,0.1239,0.0894,0.1339,0.0662,0.026
8396,0.0321,0.0207,0.054,0.062,0.0097,0.0475,0.0419,0.0563,0.1156,0.0377,0.0171
8397,0.0216,0.0182,0.0447,0.0521,0.009,0.0376,0.0454,0.0428,0.065,0.0261,0.0153
8398,0.0049,0.0158,0.0356,0.0376,0.0091,0.0292,0.0295,0.0393,0.0527,0.0251,0.0134
8399,0.0038,0.0108,0.0238,0.0313,0.0043,0.0202,0.0198,0.0248,0.0387,0.0121,0.0101
8400,0.0038,0.0059,0.016,0.0153,0.002,0.0136,0.0125,0.0169,0.0272,0.0054,0.0077
8401,0.0037,0.0046,0.0135,0.0106,0.0015,0.0102,0.0097,0.0125,0.0164,0.0032,0.0056
8402,0.0037,0.0048,0.0129,0.007,0.0019,0.0087,0.0084,0.0115,0.0131,0.0026,0.005
8403,0.0042,0.011,0.0189,0.0108,0.0029,0.0081,0.0067,0.0099,0.0107,0.0036,0.006
8404,0.0151,0.0277,0.0431,0.0226,0.0092,0.0088,0.0136,0.0102,0.0133,0.007,0.014
8405,0.0494,0.0732,0.105,0.0555,0.0317,0.0126,0.0235,0.0134,0.0201,0.019,0.0273
8406,0.1145,0.0931,0.1839,0.0865,0.0738,0.0219,0.0498,0.0228,0.0305,0.0493,0.0418
8407,0.2336,0.1278,0.232,0.0952,0.1417,0.0447,0.0847,0.0473,0.0484,0.2093,0.0861
8408,0.0543,0.093,0.2357,0.0954,0.1004,0.0589,0.0867,0.0604,0.0634,0.1354,0.1484
8409,0.0383,0.0839,0.2248,0.0879,0.0819,0.0448,0.076,0.0468,0.061,0.073,0.0914
8410,0.0437,0.0767,0.1848,0.0807,0.0463,0.0475,0.064,0.0522,0.0621,0.0726,0.0573
8411,0.0685,0.059,0.2564,0.0813,0.0317,0.0515,0.0667,0.0552,0.0677,0.1202,0.0513
8412,0.074,0.0545,0.2333,0.0762,0.0228,0.0569,0.0657,0.0654,0.0782,0.1506,0.0577
8413,0.0627,0.0572,0.2083,0.0723,0.0229,0.0619,0.0723,0.0668,0.0891,0.079,0.0526
8414,0.0636,0.052,0.2059,0.0635,0.0216,0.083,0.0988,0.0836,0.1057,0.3566,0.0637
8415,0.0646,0.0424,0.2477,0.0778,0.0194,0.2061,0.1961,0.1413,0.1368,0.3657,0.0652
8416,0.0645,0.0354,0.2039,0.0912,0.0209,0.3195,0.2304,0.2179,0.1572,0.3561,0.0693
8417,0.0636,0.0399,0.2617,0.0901,0.0237,0.3278,0.2454,0.247,0.1631,0.3875,0.0688
8418,0.0503,0.0322,0.1056,0.0933,0.0201,0.283,0.2214,0.1872,0.1527,0.2581,0.0623
8419,0.0386,0.0287,0.0681,0.0685,0.0142,0.1586,0.0925,0.0781,0.1375,0.0754,0.0466
8420,0.0312,0.0247,0.0538,0.0725,0.0102,0.0544,0.0805,0.0594,0.0874,0.0463,0.039
8421,0.0258,0.0239,0.0521,0.0596,0.0085,0.0455,0.0466,0.0541,0.07,0.0334,0.0313
8422,0.0158,0.0193,0.0409,0.0531,0.0078,0.0351,0.0478,0.0437,0.056,0.0238,0.0259
8423,0.0048,0.0118,0.0285,0.0327,0.0046,0.0223,0.0265,0.0621,0.0408,0.0123,0.0136
8424,0.0037,0.007,0.0185,0.022,0.0027,0.0153,0.0176,0.0428,0.0299,0.0065,0.009
8425,0.0037,0.0063,0.015,0.0143,0.002,0.0127,0.0115,0.0291,0.0215,0.0047,0.0066
8426,0.0038,0.0057,0.0154,0.012,0.0022,0.0097,0.0096,0.0199,0.017,0.0032,0.0063
8427,0.004,0.0108,0.0206,0.0128,0.0033,0.0083,0.0088,0.0161,0.0137,0.0039,0.0061
8428,0.0147,0.0271,0.0422,0.0248,0.0101,0.009,0.0129,0.0169,0.0161,0.0078,0.0133
8429,0.05,0.0706,0.0792,0.0669,0.0362,0.0125,0.0232,0.0151,0.0215,0.0183,0.0244
8430,0.0753,0.0904,0.1779,0.0924,0.0881,0.0216,0.047,0.0234,0.0369,0.0443,0.0432
8431,0.0636,0.0944,0.3744,0.1007,0.1362,0.042,0.0788,0.0459,0.0526,0.149,0.0721
8432,0.0581,0.092,0.2397,0.0954,0.0862,0.0548,0.0828,0.0576,0.0596,0.0785,0.1389
8433,0.0606,0.0826,0.2022,0.0902,0.0774,0.0454,0.0692,0.047,0.0605,0.1794,0.0604
8434,0.0677,0.0711,0.1458,0.0839,0.0423,0.0486,0.0685,0.0536,0.0698,0.0713,0.0603
8435,0.0699,0.0605,0.1423,0.0817,0.0289,0.0548,0.0746,0.0617,0.078,0.1659,0.063
8436,0.0649,0.0565,0.2197,0.0782,0.0244,0.06,0.097,0.0722,0.0857,0.3161,0.0715
8437,0.0645,0.0624,0.2431,0.0791,0.0226,0.0725,0.0828,0.0782,0.0957,0.3701,0.0705
8438,0.0641,0.054,0.2467,0.0758,0.0216,0.1737,0.1591,0.0905,0.1127,0.3463,0.075
8439,0.0632,0.0437,0.2444,0.0876,0.0213,0.2697,0.2342,0.1513,0.1452,0.139,0.0709
8440,0.0624,0.0409,0.1971,0.3806,0.0233,0.2548,0.2316,0.2163,0.1479,0.0853,0.0693
8441,0.0623,0.0399,0.1478,0.3928,0.0224,0.2639,0.2325,0.2175,0.1515,0.3909,0.0669
8442,0.0509,0.0367,0.0767,0.3688,0.0201,0.2228,0.2241,0.1745,0.1645,0.1309,0.0729
8443,0.0367,0.0325,0.0636,0.2252,0.0173,0.0698,0.2004,0.169,0.1336,0.075,0.0656
8444,0.0296,0.0279,0.0591,0.0731,0.0122,0.0472,0.0663,0.0634,0.1046,0.0441,0.0425
8445,0.0248,0.0262,0.0523,0.0616,0.01,0.0429,0.0439,0.0566,0.0713,0.0331,0.0351
8446,0.0219,0.0216,0.0474,0.0572,0.0114,0.0407,0.0359,0.0546,0.0681,0.0322,0.036
8447,0.0084,0.0176,0.0328,0.0406,0.0074,0.0322,0.0274,0.0436,0.0613,0.0217,0.0218
8448,0.0041,0.0107,0.0215,0.0293,0.0042,0.0214,0.0189,0.0408,0.0415,0.0098,0.0109
8449,0.0037,0.0074,0.0161,0.0218,0.0025,0.0145,0.0121,0.0252,0.0264,0.0056,0.0086
8450,0.0039,0.0057,0.0136,0.0162,0.0021,0.0119,0.0102,0.0131,0.0223,0.0045,0.0069
8451,0.0039,0.0067,0.0155,0.0145,0.0024,0.0101,0.0084,0.0095,0.0146,0.0034,0.0071
8452,0.0041,0.014,0.0198,0.0165,0.0039,0.0093,0.0101,0.0088,0.0154,0.003,0.0085
8453,0.0127,0.0252,0.0339,0.0288,0.0097,0.0107,0.0142,0.0088,0.0172,0.0068,0.0121
8454,0.0247,0.0289,0.043,0.0355,0.0173,0.0145,0.0193,0.0141,0.0244,0.0133,0.0167
8455,0.0314,0.0366,0.0521,0.0384,0.0163,0.0202,0.0282,0.0186,0.0334,0.0236,0.0253
8456,0.0433,0.0487,0.0617,0.0469,0.0192,0.0295,0.0391,0.042,0.0439,0.0393,0.0374
8457,0.0536,0.0517,0.0985,0.0556,0.0223,0.0422,0.0545,0.0473,0.0585,0.0531,0.0495
8458,0.0647,0.0472,0.1392,0.069,0.0235,0.0507,0.062,0.0619,0.0697,0.0651,0.0516
8459,0.0696,0.0491,0.1581,0.0717,0.0219,0.0553,0.0686,0.0676,0.0717,0.0709,0.0571
8460,0.0644,0.0529,0.1994,0.0706,0.0222,0.057,0.0671,0.0719,0.0843,0.076,0.0575
8461,0.0658,0.0553,0.1979,0.0727,0.0228,0.0614,0.0677,0.0805,0.0844,0.0802,0.0623
8462,0.066,0.0523,0.228,0.069,0.0239,0.0623,0.0671,0.0843,0.0898,0.0862,0.0573
8463,0.0659,0.0479,0.2143,0.0719,0.0233,0.0621,0.0889,0.0944,0.1054,0.2606,0.062
8464,0.0648,0.0497,0.2402,0.0704,0.0248,0.0635,0.0723,0.1001,0.086,0.1981,0.0726
8465,0.0667,0.0545,0.2482,0.0685,0.0269,0.0646,0.0442,0.0966,0.0969,0.1039,0.067
8466,0.0533,0.0482,0.2484,0.0631,0.0252,0.0563,0.0395,0.083,0.0861,0.0736,0.0577
8467,0.0358,0.0338,0.147,0.061,0.0318,0.0464,0.0338,0.0694,0.0698,0.0579,0.0626
8468,0.0292,0.0296,0.1227,0.0521,0.0366,0.0418,0.0265,0.0548,0.0595,0.0422,0.0604
8469,0.0265,0.0278,0.0691,0.057,0.0338,0.0397,0.0273,0.0497,0.0546,0.0387,0.0492
8470,0.0222,0.0264,0.0621,0.0523,0.0248,0.0372,0.0257,0.0496,0.0566,0.0323,0.0567
8471,0.0118,0.0185,0.0543,0.0387,0.0176,0.0299,0.0199,0.0426,0.0494,0.0196,0.0354
8472,0.0035,0.0115,0.0386,0.0234,0.0102,0.02,0.0142,0.0328,0.0349,0.0106,0.0227
8473,0.002,0.0071,0.0286,0.0157,0.0146,0.0151,0.01,0.028,0.0215,0.0059,0.0134
8474,0.0015,0.0058,0.0268,0.0091,0.0153,0.0113,0.0075,0.0233,0.0193,0.0037,0.0149
8475,0.001,0.0053,0.0248,0.0072,0.014,0.0087,0.0078,0.017,0.0127,0.0031,0.0158
8476,0.001,0.0085,0.0274,0.0104,0.0141,0.0088,0.0075,0.0139,0.01,0.0027,0.0143
8477,0.002,0.014,0.0337,0.0167,0.0184,0.0093,0.0099,0.0147,0.01,0.0038,0.0152
8478,0.0068,0.0162,0.0408,0.022,0.0208,0.0125,0.0139,0.0171,0.014,0.0072,0.0135
8479,0.0124,0.0221,0.0469,0.0248,0.0199,0.0159,0.0174,0.0214,0.0215,0.0097,0.0207
8480,0.0249,0.0307,0.0601,0.0311,0.0246,0.0234,0.0265,0.0256,0.0288,0.0193,0.0406
8481,0.0375,0.0445,0.0851,0.0319,0.0383,0.0318,0.0407,0.0399,0.04,0.031,0.0436
8482,0.0458,0.0492,0.1158,0.0604,0.0382,0.0428,0.0527,0.0505,0.0508,0.047,0.0686
8483,0.0545,0.051,0.1744,0.0654,0.0337,0.0479,0.0562,0.0557,0.0594,0.0561,0.0817
8484,0.0553,0.0501,0.1974,0.0632,0.0309,0.0533,0.0568,0.0617,0.0655,0.0572,0.0866
8485,0.0587,0.0474,0.138,0.0604,0.0335,0.0532,0.0539,0.0729,0.0726,0.0677,0.0748
8486,0.0578,0.0462,0.1754,0.0593,0.0336,0.0553,0.0528,0.0729,0.0778,0.0671,0.0796
8487,0.0564,0.0422,0.2066,0.0581,0.0318,0.0554,0.0529,0.0815,0.0795,0.0689,0.062
8488,0.0569,0.0427,0.1627,0.0555,0.0322,0.0549,0.0565,0.0821,0.0782,0.0661,0.0492
8489,0.052,0.0431,0.1821,0.0559,0.0289,0.0522,0.061,0.0815,0.0808,0.0768,0.0514
8490,0.0433,0.037,0.2501,0.0571,0.03,0.0465,0.0561,0.0752,0.0727,0.0682,0.0469
8491,0.0334,0.0332,0.0755,0.0513,0.0283,0.0413,0.0488,0.0603,0.0593,0.0476,0.0385
8492,0.0279,0.0284,0.0783,0.0525,0.027,0.0365,0.0412,0.059,0.0517,0.0366,0.0345
